"Event_ID","Company_name","Country","Currency","Ticker","Stock_exchange","Market_index","Event_date","Event_start","Event_end","Estimation_start","Estimation_end","Estimation_dates","FX_weighted","FX_weighted_pct_change","Market_return","World_return","Stock_return","Relative_trading_day"
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-02,2.38779427834686,0.457867451490055,-0.000580004416885782,-0.00762386969584544,0.000860965404284905,-66
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-03,2.38569466145185,-0.087931230678088,0.00493988435489323,0.00987794597368318,0.0237440051105132,-65
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-04,2.38087431299027,-0.202052196346643,0.000322320571712097,0.00232283821794759,0.00420169244536611,-64
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-05,2.38981612705279,0.375568504970647,-0.00112779128014046,-0.00347256169319072,0.00200834784870099,-63
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-08,2.38377416955248,-0.252821019655644,0.00573943921263838,0.00242000537778968,0.00751630640993986,-62
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-09,2.38236921406654,-0.0589382796361432,0.000775191522032008,-0.00547355295209369,-0.0232095495404774,-61
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-10,2.36076376364143,-0.906889255348968,0.00252395794059847,0.0217777972168157,0.0217243931604694,-60
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-11,2.36345162473487,0.113855572287326,-0.00548816384176933,-0.000406653420704321,-0.014119640431949,-59
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-12,2.36844701978415,0.21136015634939,0.00468798141654867,0.0115193970516339,-0.00505477409812401,-58
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-15,2.38709942396996,0.787537320024331,0.00110657295482059,0.00281177346349097,0.0209992256797766,-57
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-16,2.38670369592874,-0.0165777779194091,0.00358225931445294,0.000682502603360465,0.0200696413635729,-56
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-17,2.38725500867606,0.0230993377293358,-0.00269373982639422,-0.00757623698328664,-0.0479674866454726,-55
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-18,2.39445682618944,0.301677763255656,0.00347269729563203,0.00125404287126221,0.012980381525303,-54
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-19,2.40700856977506,0.524200037700938,0.00112703696814625,-0.0136922810208002,-0.0510875426622407,-53
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-22,2.41886989332206,0.492782771775175,-0.00219857197909439,-0.0185134034745365,-0.0453091573901005,-52
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-23,2.40830379064759,-0.436819801827337,-0.00606595718176847,-0.00210153137677716,-0.00502511076090646,-51
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-24,2.41124962285903,0.122319792996217,-0.00221686374911652,0.00207299430475958,0.0140291470380961,-50
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-25,2.40739244495848,-0.159965930693532,0.00109752998895804,0.0118676466825778,0.00442725416548618,-49
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-26,2.41775440231268,0.430422442169845,-0.00700568060974411,-0.026678899612784,-0.0301193310454771,-48
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-29,2.42074639577094,0.123750925875519,NA,-0.00958576719537446,NA,-47
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-30,2.42436147678151,0.149337452980855,-0.00884570554022685,-0.00877551249817336,0.00719550907668993,-46
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-08-31,2.42514865079129,0.0324693333613091,-0.0105140052864855,-0.00682324211735966,0.0172965040631307,-45
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-01,2.4418292443614,0.68781736594443,-0.0186293884948172,-0.00649711493080408,-0.0338199766523492,-44
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-02,2.43740622529983,-0.18113547750241,0.0185633622875428,-0.00193084953548509,0.0365339861554636,-43
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-05,2.44240608367799,0.205130286706254,0.000851467734020176,-0.00326653129690129,-0.027495797453539,-42
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-06,2.44958567466064,0.293955662436003,0.00178390100367883,-0.00451727192205492,0.0314990510100263,-41
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-07,2.44428190051248,-0.21651719321447,-0.00857488610126037,0.0112689895820842,0.00883000396848367,-40
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-08,2.44541782755211,0.0464728327524973,0.00335741435581185,0.00844267625569036,-0.0147702681215658,-39
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-09,2.43064649470123,-0.604041267895153,0.0122554080504514,0.0177264743927744,0.0277623613797873,-38
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-12,2.42134301817402,-0.382757284841126,0.0165825387662202,0.013459316411346,0.0169278487322223,-37
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-13,2.44479660742397,0.968619029766308,-0.0116553054538003,-0.0365978793752139,-0.0437400641633481,-36
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-14,2.44788754088356,0.126429063677628,-0.0147037055866122,-0.000633708723038692,-0.00907411384311324,-35
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-15,2.45727675956118,0.383564135231091,0.000659625561345982,-0.00987073312349118,0.0130817041342603,-34
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-16,2.45569426479785,-0.0644003471393895,-0.00623445183874388,-0.00876157407407409,-0.0225050358308495,-33
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-19,2.46039014901311,0.191224301924623,NA,0.00438253369607955,NA,-32
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-20,2.47209651841862,0.475793215568178,-0.00608011922733797,-0.0102807541028076,0.0222682970391032,-31
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-21,2.48548667442348,0.541651828926977,0.00624242650527981,-0.0146553276795013,-0.0326748326788684,-30
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-22,2.49401371702963,0.343073358384752,-0.0107908832489296,-0.0108201971715695,-0.0238549531478787,-29
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-23,2.52177032058768,1.11292906564721,-0.019680131621447,-0.0204309541408234,-0.0193549066853691,-28
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-26,2.54010392144887,0.727013111048133,0.000341934618065989,-0.0123272503588271,0.00438602356253808,-27
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-27,2.54843877186473,0.328130292051325,-0.00518443275085458,-0.00189334174818552,0.00873358681493365,-26
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-28,2.53363147377416,-0.581034092482084,0.00297795212276786,0.0145181955838062,-0.0189885788686098,-25
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-29,2.5191361275985,-0.572117386672396,-0.0176720539031728,-0.0153601390859364,-0.0505466161623314,-24
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-09-30,2.53020885858756,0.439544765673992,0.0017728009268375,-0.00944064098079393,0,-23
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-03,2.51540592519282,-0.585047884268286,0.00217586823304625,0.0215500388876042,-0.0106686191686529,-22
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-04,2.49364485761403,-0.865111565527165,0.0257208488212285,0.0336679136264306,0.0790091535605825,-21
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-05,2.50535800866681,0.469720097351446,-0.00478372995748959,-0.00463427452104529,-0.0133583617344151,-20
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-06,2.52146776272198,0.643012056538278,-0.00784112131738869,-0.00866372276087159,-0.000501455605547306,-19
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-07,2.52384413396515,0.0942455532567759,-0.000886014206093729,-0.0244914098498238,0.0156532176252974,-18
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-10,2.53131214494489,0.295898264050073,-0.004548682256661,-0.0091449795675263,0.00513732356466232,-17
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-11,2.53652318429796,0.205863167191202,-0.0106475667746186,-0.00806475177512206,0.00550427221704721,-16
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-12,2.53778714777417,0.049830550890829,-0.00856910450333277,-0.00361908689595963,-0.0150537741996037,-15
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-13,2.52460524459096,-0.519425090271256,0.00353045745589897,0.0185835138890649,0.0797935258297393,-14
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-14,2.53469883098419,0.39980850134351,0.00124082160523597,-0.0145333770094831,0.00974263137642992,-13
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-17,2.52139454240789,-0.524886365735979,0.00895206047318034,0.0232260670526459,0.0471509240934774,-12
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-18,2.52201908909719,0.0247698913756325,0.00238432408518709,0.0106997170866504,0.00712796190385473,-11
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-19,2.53504813221375,0.516611597940885,-0.00168670909554466,-0.00755128445070099,0.0193336387068755,-10
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-20,2.53383699595151,-0.0477756712723213,0.00272922777527076,-0.00411593489935636,-0.0167653821539195,-9
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-21,2.52717516548467,-0.262914720934459,0.00371553353757904,0.0136502474004429,-0.0198071506025392,-8
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-24,2.52915342272292,0.0782793874072175,0.00635605599180493,0.0124430438349266,-0.00913723262533777,-7
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-25,2.51722935017712,-0.471464974748947,-7.1285999429712e-05,0.0178415280819555,0.0253591361096471,-6
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-26,2.48755276986938,-1.17893827615063,0.00607401406662152,-0.000736934196111151,0.0236941953516362,-5
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-27,2.50682881327811,0.774899879199103,0.00249430952121782,-0.00476402686469451,0.0108126806846119,-4
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-28,2.51164599863169,0.1921625173628,-0.00367558693217297,0.0148399700426772,-0.0366037597194399,-3
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-10-31,2.52830497913202,0.663269445989166,0.00664043636796966,-0.00520101208883897,0.0544760903851524,-2
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-11-01,2.52203635922214,-0.247937648409571,0.012925533203538,-0.000518110310395063,0.0154656056703106,-1
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-11-02,2.53353355086612,0.455869385147587,-0.00585846435000677,-0.0183081998114985,-0.00777704167995575,0
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-11-03,2.5463711312854,0.506706548839459,0.00622891608344052,-0.0127571226267913,0.0109405667383989,1
19,"Iberia Airlines","UK","GBP","IAGL","London Stock Exchange","FTSE100",2022-11-02,2022-10-31,2022-11-03,2022-04-26,2022-11-06,2022-11-04,2.49506438957823,-2.01489645703278,0.0203377159732277,0.0159366908573721,0.00936842641210507,2
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-18,1.51009553630658,NA,NA,-0.00186507279527785,NA,-136
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-19,1.51293240335955,0.187860104527408,-0.0082800276203268,0.0103413841544944,-0.00146026381571923,-135
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-20,1.50986610561603,-0.202672487991567,0.0137908027648937,0.00333031795490336,-0.000487404986909258,-134
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-21,1.51403155245608,0.275881869561781,0.0136137698474395,-0.0115940480324846,0.0219458565404727,-133
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-22,1.52275175646144,0.575959199213221,-0.0199073729356227,-0.0261730046758021,-0.014793646662824,-132
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-25,1.53402957541536,0.74062097817757,-0.020062539695081,-0.00164790369303891,-0.0179219830951396,-131
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-26,1.54260417306029,0.558959082819618,-0.00539741804638592,-0.0231782326163255,-0.0175092803634592,-130
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-27,1.54924101767035,0.43023639673528,0.0047844204677789,-0.00124155104944852,-0.0130521907271533,-129
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-28,1.55951100808166,0.662904628406464,0.00975600673983673,0.0192483731135419,0.00330620084581392,-128
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-04-29,1.55343948997858,-0.389321913831511,0.00393814515360765,-0.023039960860373,0.00228145411424316,-127
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-02,1.55750346639575,0.261611504238405,-0.0165539956258027,0.000253968708193544,-0.0154274806356698,-126
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-03,1.55617239895914,-0.0854616034781659,0.00787006992332255,0.00482418026484722,0.017210405473866,-125
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-04,1.54615043214334,-0.644013916614015,-0.0124301671664469,0.0194354086738651,-0.0138888981736414,-124
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-05,1.55969715360524,0.876158049066828,-0.00426537913091347,-0.0280369916527895,0.0204865783901495,-123
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-06,1.56060141252554,0.0579765705286884,-0.0172790653853401,-0.00786963205608949,-0.00853199712449006,-122
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-09,1.56527759467723,0.299639748763588,-0.0275375657520499,-0.0327201769597533,-0.0230322059013728,-121
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-10,1.56757520340278,0.146786022707107,0.00507556662646515,0.00202857217712207,-0.0106217016296575,-120
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-11,1.56762736025153,0.00332723104043039,0.0249832023031236,-0.00921094406573904,0.0112594832493156,-119
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-12,1.58405542754182,1.04795742322693,-0.0101232429466659,-0.004840552064209,-0.0137234169020601,-118
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-13,1.58183967420274,-0.139878523223387,0.0252035847676378,0.0233279666635098,0.0204777852021826,-117
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-16,1.57895449677963,-0.182393795664753,-0.00234335217235502,-0.00273198757649014,0.0018008122092115,-116
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-17,1.56456404831708,-0.911390954704216,0.012984087325155,0.0196254570426327,0.0174628658313991,-115
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-18,1.57244584666688,0.503769619292571,-0.0120136418986064,-0.0297653286345666,0.0487127424173306,-114
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-19,1.55842824520303,-0.89145209633525,-0.0126287986349626,-0.00506930425581404,0.0231046451672202,-113
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-20,1.55809653645375,-0.0212848265744482,0.00199754173236125,0.0016443212460635,0.0105857842092817,-112
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-23,1.54332256862141,-0.948206191765809,0.0116940641884797,0.0174478803875132,0.0118714232996313,-111
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-24,1.5397451439736,-0.231800190092441,-0.0166070636635559,-0.00806365066148578,-0.206349182873496,-110
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-25,1.5471754982053,0.482570395547663,0.00727634436459123,0.00732336986935082,0.00603467714115597,-109
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-26,1.54773969987536,0.0364665592697727,0.0177720904830248,0.0162476065612627,0.0105684879840289,-108
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-27,1.54271351334635,-0.324743658731121,0.0164056918406759,0.021366929547078,0.002543814298217,-107
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-30,1.53613267084094,-0.426575799620764,0.00715804013352267,0.00433527558437004,0.0304482091680058,-106
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-05-31,1.54061750779804,0.291956355218281,-0.0142615723844514,-0.00843061881381569,-0.0158686191098273,-105
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-01,1.54911498540194,0.551563094725888,-0.0077154959188721,-0.00737367476289959,-0.0208507082164991,-104
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-02,1.53863364124537,-0.676602076368777,0.0127046888169137,0.0157376291766983,-0.0238500886846713,-103
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-03,1.54147828780819,0.184881344497201,-0.00232907310889715,-0.0124270174802686,-0.0171611441029005,-102
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-06,1.54285048613486,0.0890183363277798,0.00978829044145985,0.00387541111023151,0.0198282968568171,-101
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-07,1.54338432746471,0.0346009762223192,-0.00739527056948002,0.00555230963893866,0.00116079270429884,-100
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-08,1.5442141798002,0.0537683531392489,-0.0079564946502881,-0.00785293656338678,-0.0434782608695652,-99
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-09,1.55340586274528,0.595233683599279,-0.0139828149544942,-0.022074595173338,-0.0227272727272727,-98
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-10,1.56348002410174,0.64852087906084,-0.0269294766342794,-0.0294505575252126,-0.00651159951853021,-97
20,"Air France-KLM","France","EUR","AFPA","Euronext","CAC40",2022-10-25,2022-10-23,2022-10-26,2022-04-18,2022-10-29,2022-06-13,1.57844739058451,0.957311014661874,-0.0266532842645255,-0.0365864276277686,-0.0636704387401801,-96
